"requests","gzipRequests","postRequests","httpsRequests","notFound","timeToFirstByte","timeToLastByte","bodySize","contentLength","httpTrafficCompleted","ajaxRequests","htmlCount","htmlSize","cssCount","cssSize","jsCount","jsSize","jsonCount","jsonSize","imageCount","imageSize","webfontCount","webfontSize","base64Count","base64Size","otherCount","otherSize","cacheHits","cacheMisses","cachePasses","cachingNotSpecified","cachingTooShort","cachingDisabled","oldCachingHeaders","consoleMessages","domains","maxRequestsPerDomain","medianRequestsPerDomain","DOMqueries","DOMqueriesById","DOMqueriesByClassName","DOMqueriesByTagName","DOMqueriesByQuerySelectorAll","DOMinserts","DOMqueriesDuplicated","eventsBound","globalVariables","globalVariablesFalsy","headersCount","headersSentCount","headersRecvCount","headersSize","headersSentSize","headersRecvSize","headersBiggerThanContent","documentWriteCalls","evalCalls","jQueryOnDOMReadyFunctions","jQuerySizzleCalls","jsErrors","redirects","redirectsTime","assetsNotGzipped","assetsWithQueryString","smallImages","multipleRequests","timeToFirstCss","timeToFirstJs","timeToFirstImage","onDOMReadyTime","onDOMReadyTimeEnd","windowOnLoadTime","windowOnLoadTimeEnd","timeBackend","timeFrontend","windowAlerts","windowConfirms","windowPrompts","cookiesSent","cookiesRecv","domainsWithCookies","documentCookiesLength","documentCookiesCount","bodyHTMLSize","iframesCount","imagesWithoutDimensions","commentsSize","hiddenContentSize","whiteSpacesSize","DOMelementsCount","DOMelementMaxDepth","nodesWithInlineCSS","localStorageEntries","smallestResponse","biggestResponse","fastestResponse","slowestResponse","smallestLatency","biggestLatency","medianResponse","medianLatency"
28,2,0,0,0,324.8,335,108232.6,295801.2,2270.6,0,1,10059,2,95600,4,34804,0,0,21,155338.2,0,0,0,0,0,0,3.6,0.4,0,4,2,20,5,0,5,21,2,7,4,0,3,0,4,2,0,55,0,362.6,83,279.6,11920.8,2888,9032.8,2,0,0,0,0,0,0,0,5,3,1,0,456.2,736.2,1406,1000.4,1002,1930.4,1931.6,14.6,85.4,0,0,0,0,454.8,1,192.2,4,10811.6,0,16,53,61,4,198.4,10,0,0,35,95122,35.4,1067,33.6,991.6,345.3,325.9
