"requests","gzipRequests","postRequests","httpsRequests","notFound","timeToFirstByte","timeToLastByte","bodySize","contentLength","httpTrafficCompleted","ajaxRequests","htmlCount","htmlSize","cssCount","cssSize","jsCount","jsSize","jsonCount","jsonSize","imageCount","imageSize","webfontCount","webfontSize","base64Count","base64Size","otherCount","otherSize","cacheHits","cacheMisses","cachePasses","cachingNotSpecified","cachingTooShort","cachingDisabled","oldCachingHeaders","consoleMessages","domains","maxRequestsPerDomain","medianRequestsPerDomain","DOMqueries","DOMqueriesById","DOMqueriesByClassName","DOMqueriesByTagName","DOMqueriesByQuerySelectorAll","DOMinserts","DOMqueriesDuplicated","eventsBound","globalVariables","globalVariablesFalsy","headersCount","headersSentCount","headersRecvCount","headersSize","headersSentSize","headersRecvSize","headersBiggerThanContent","documentWriteCalls","evalCalls","jQueryOnDOMReadyFunctions","jQuerySizzleCalls","jsErrors","redirects","redirectsTime","assetsNotGzipped","assetsWithQueryString","smallImages","multipleRequests","timeToFirstCss","timeToFirstJs","timeToFirstImage","onDOMReadyTime","onDOMReadyTimeEnd","windowOnLoadTime","windowOnLoadTimeEnd","timeBackend","timeFrontend","windowAlerts","windowConfirms","windowPrompts","cookiesSent","cookiesRecv","domainsWithCookies","documentCookiesLength","documentCookiesCount","bodyHTMLSize","iframesCount","imagesWithoutDimensions","commentsSize","hiddenContentSize","whiteSpacesSize","DOMelementsCount","DOMelementMaxDepth","nodesWithInlineCSS","localStorageEntries","smallestResponse","biggestResponse","fastestResponse","slowestResponse","smallestLatency","biggestLatency","medianResponse","medianLatency"
28,2,0,0,0,270.4,276.2,99530,302840.4,2476.8,0,1,10059,2,95600,4,36752.6,0,0,21,160428.8,0,0,0,0,0,0,3.6,0.4,0,4,2,20,5,0,5,21,2,7,4,0,3,0,4,2,0,55,0,362.6,83,279.6,11734.2,2888,8846.2,2,0,0,0,0,0,0,0,5,3,1,0,340.2,527.8,1309,1002.8,1004.2,2088.6,2091,12,88,0,0,0,0,267.8,1,192.4,4,10791.8,0,16,53,61,4,198.2,10,0,0,35,95122,37.8,1094.2,32.2,1007.8,324.7,301.6
