"requests","gzipRequests","postRequests","httpsRequests","notFound","timeToFirstByte","timeToLastByte","bodySize","contentLength","httpTrafficCompleted","ajaxRequests","htmlCount","htmlSize","cssCount","cssSize","jsCount","jsSize","jsonCount","jsonSize","imageCount","imageSize","webfontCount","webfontSize","base64Count","base64Size","otherCount","otherSize","cacheHits","cacheMisses","cachePasses","cachingNotSpecified","cachingTooShort","cachingDisabled","oldCachingHeaders","consoleMessages","domains","maxRequestsPerDomain","medianRequestsPerDomain","DOMqueries","DOMqueriesById","DOMqueriesByClassName","DOMqueriesByTagName","DOMqueriesByQuerySelectorAll","DOMinserts","DOMqueriesDuplicated","eventsBound","globalVariables","globalVariablesFalsy","headersCount","headersSentCount","headersRecvCount","headersSize","headersSentSize","headersRecvSize","headersBiggerThanContent","documentWriteCalls","evalCalls","jQueryOnDOMReadyFunctions","jQuerySizzleCalls","jsErrors","redirects","redirectsTime","assetsNotGzipped","assetsWithQueryString","smallImages","multipleRequests","timeToFirstCss","timeToFirstJs","timeToFirstImage","onDOMReadyTime","onDOMReadyTimeEnd","windowOnLoadTime","windowOnLoadTimeEnd","timeBackend","timeFrontend","windowAlerts","windowConfirms","windowPrompts","cookiesSent","cookiesRecv","domainsWithCookies","documentCookiesLength","documentCookiesCount","bodyHTMLSize","iframesCount","imagesWithoutDimensions","commentsSize","hiddenContentSize","whiteSpacesSize","DOMelementsCount","DOMelementMaxDepth","nodesWithInlineCSS","localStorageEntries","smallestResponse","biggestResponse","fastestResponse","slowestResponse","smallestLatency","biggestLatency","medianResponse","medianLatency"
28,2,0,0,0,1666.2,1673,95505.8,289625,3625,0,1,10059,2,95600,4,33759,0,0,21,150207,0,0,0,0,0,0,3.8,0.2,0,4,2,20,5,0,5,21,2,7,4,0,3,0,4,2,0,55,0,362.8,83,279.8,12017.6,2888,9129.6,2,0,0,0,0,0,0,0,5,3,1,0,2144.6,1910.8,2728.6,1010.8,1012,1810.2,1811.4,48.2,51.8,0,0,0,0,548.6,1,192.2,4,10858.6,0,16,53,61,4,198.4,10,0,0,35,95122,33,1673,31.4,1666.2,392.6,354.7
